age,income,gender_male,race_Non-Hispanic Asian,race_Non-Hispanic Black,race_Non-Hispanic White,race_Other Hispanic,race_Other Race,education_College graduate or above,education_High school graduate/GED or equivalent,education_Less than 9th grade,education_Some college or AA degree,marital_status_Never married,marital_status_Widowed/Divorced/Separated,num_meals_not_home,num_meals_fast_food,num_ready_foods_30_days,num_frozen_foods_30_days
38,4.8,1,0,0,1,0,0,1,0,0,0,1,0,10,1,0,4
77,1.12,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
60,1.36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67,5.0,1,0,0,1,0,0,0,0,0,1,0,0,7,1,8,4
64,1.22,1,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0
66,3.25,0,0,1,0,0,0,0,0,0,1,1,0,5,5,4,0
50,0.97,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5
54,1.08,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
80,0.68,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39,2.28,1,0,0,1,0,0,0,1,0,0,0,0,3,3,3,0
52,3.4,0,0,1,0,0,0,1,0,0,0,1,0,3,3,0,6
73,1.52,0,0,0,0,1,0,0,0,1,0,0,0,3,3,0,0
20,0.74,0,0,1,0,0,0,0,1,0,0,1,0,4,0,1,0
46,1.43,0,0,0,0,0,1,1,0,0,0,1,0,3,3,0,0
68,5.0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,5,0
44,5.0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,0,0
35,5.0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0
80,5.0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,4
53,4.97,1,0,0,1,0,0,1,0,0,0,0,0,2,1,2,0
52,0.35,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
50,5.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66,2.92,1,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0
40,3.59,0,0,0,1,0,0,1,0,0,0,0,1,5,0,0,4
54,5.0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,2,0
68,4.62,0,0,0,1,0,0,1,0,0,0,0,0,3,0,1,1
50,0.12,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
60,0.69,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
56,5.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
58,3.69,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
59,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,3.94,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0
39,5.0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,1,0
48,1.52,1,1,0,0,0,0,1,0,0,0,0,0,3,2,0,0
34,5.0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0
23,1.66,1,0,0,1,0,0,0,0,0,1,1,0,4,1,0,21
62,4.61,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31,5.0,1,0,0,1,0,0,1,0,0,0,0,0,14,7,3,0
80,1.11,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35,2.4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0
24,1.22,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
56,2.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3
36,5.0,1,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0
46,1.73,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
44,3.4,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
43,2.48,0,0,1,0,0,0,0,0,0,1,0,1,15,7,3,0
58,0.58,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
44,3.61,1,0,0,1,0,0,1,0,0,0,0,0,11,6,5,0
68,0.85,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
80,1.85,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,3
58,0.03,1,0,1,0,0,0,0,1,0,0,0,1,3,2,0,0
67,1.81,0,0,1,0,0,0,0,1,0,0,0,1,3,3,0,0
72,1.63,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
69,1.6,0,0,0,1,0,0,0,0,0,1,0,0,3,1,3,4
61,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0
55,1.7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
55,1.17,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0
67,1.06,0,0,1,0,0,0,1,0,0,0,0,1,2,2,0,0
50,5.0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,4,0
20,0.88,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
38,1.34,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2
42,0.25,1,0,0,0,0,0,0,0,1,0,0,0,2,1,2,3
80,2.43,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1
80,1.65,1,0,0,1,0,0,0,0,0,1,0,1,2,0,0,50
31,1.69,1,0,0,0,0,1,0,0,0,1,1,0,3,3,0,0
50,1.77,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,14
69,4.14,1,0,0,1,0,0,0,0,0,1,0,0,4,0,27,3
67,3.88,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0
56,3.45,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
25,3.23,1,0,1,0,0,0,0,0,0,1,1,0,6,3,8,10
55,1.55,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2
60,1.76,1,0,1,0,0,0,0,0,0,1,0,0,2,2,0,1
46,5.0,1,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0
45,5.0,1,0,1,0,0,0,1,0,0,0,1,0,8,8,0,0
54,1.92,1,1,0,0,0,0,0,0,0,1,0,0,4,4,0,0
53,5.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28,0.85,0,0,0,0,1,0,0,0,0,1,0,1,14,7,1,0
60,2.18,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2,0
63,0.99,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
65,5.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0
68,4.06,1,0,0,1,0,0,0,1,0,0,0,0,7,2,3,0
48,5.0,1,0,0,1,0,0,1,0,0,0,0,0,8,3,2,5
54,2.13,1,0,1,0,0,0,0,1,0,0,0,1,7,1,0,0
47,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
57,3.85,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0
37,2.39,1,0,0,1,0,0,0,0,0,0,0,0,12,12,8,12
35,5.0,1,0,1,0,0,0,0,1,0,0,0,0,5,2,4,2
71,1.73,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2
39,4.78,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,5.0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1
47,4.47,1,1,0,0,0,0,1,0,0,0,0,0,4,2,0,0
78,5.0,1,0,1,0,0,0,0,0,0,1,0,0,10,4,0,0
33,2.4,0,0,1,0,0,0,0,0,0,1,1,0,2,0,5,0
33,1.99,1,0,0,0,1,0,0,0,0,1,0,1,7,7,0,0
26,2.55,1,0,0,1,0,0,0,0,0,1,0,0,2,1,2,0
67,5.0,1,0,1,0,0,0,0,0,0,1,0,0,10,5,0,0
80,5.0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,2,4
54,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
30,4.86,1,0,0,1,0,0,1,0,0,0,0,0,8,2,0,2
73,2.19,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
40,5.0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0
27,0.78,1,0,1,0,0,0,0,0,0,0,0,0,3,3,8,0
49,0.77,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0
44,5.0,1,0,0,0,0,1,1,0,0,0,0,0,5,0,5,0
26,1.65,1,1,0,0,0,0,1,0,0,0,1,0,11,0,0,0
72,5.0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,4,4
47,5.0,1,0,0,1,0,0,1,0,0,0,0,0,10,5,4,0
51,1.49,0,0,0,1,0,0,0,1,0,0,0,1,6,0,0,0
24,4.97,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5
37,1.25,0,0,0,0,0,1,0,0,0,1,1,0,2,0,1,1
37,1.32,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,3.14,0,0,0,1,0,0,1,0,0,0,0,1,5,5,1,4
77,5.0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,0,4
39,0.4,0,0,0,0,0,0,0,0,0,1,1,0,5,1,25,0
53,4.0,1,0,1,0,0,0,0,0,0,1,0,1,14,8,60,0
22,0.4,0,0,1,0,0,0,1,0,0,0,1,0,8,1,3,0
46,3.88,1,0,1,0,0,0,0,1,0,0,0,0,4,2,4,0
63,5.0,0,0,0,0,1,0,0,0,0,1,0,0,8,1,12,0
22,0.41,1,0,0,0,1,0,0,0,0,1,1,0,10,3,0,0
63,2.59,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,1.14,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
32,2.1,1,0,0,0,0,1,0,0,0,1,1,0,5,5,0,0
30,1.44,1,0,1,0,0,0,0,1,0,0,0,0,4,4,2,0
66,3.97,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,0
54,0.87,1,0,0,1,0,0,0,0,0,0,0,0,6,6,5,6
59,5.0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0
62,1.06,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,3
71,2.4,1,0,1,0,0,0,0,1,0,0,0,1,4,0,0,0
80,5.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
78,1.29,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
58,5.0,0,0,0,1,0,0,0,0,0,1,1,0,5,0,0,0
27,1.42,1,0,0,1,0,0,0,0,0,1,0,0,7,7,0,2
65,2.41,0,0,0,0,0,0,0,0,1,0,0,1,3,3,0,0
48,0.53,0,0,0,1,0,0,0,0,0,1,0,1,7,0,1,0
25,2.08,1,0,0,1,0,0,0,0,0,1,0,0,3,1,0,2
31,4.8,0,0,0,1,0,0,1,0,0,0,1,0,4,4,0,0
79,5.0,1,0,1,0,0,0,1,0,0,0,0,1,10,2,2,5
58,1.64,1,0,1,0,0,0,0,0,0,1,0,0,3,1,0,0
68,0.58,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0
41,0.1,0,0,1,0,0,0,0,0,0,0,1,0,4,2,8,8
69,1.54,1,1,0,0,0,0,1,0,0,0,0,0,3,0,4,4
33,2.08,1,0,0,1,0,0,1,0,0,0,0,0,5,2,0,4
52,1.09,0,0,1,0,0,0,0,0,0,0,0,1,7,5,3,0
59,3.75,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
69,1.79,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
38,1.27,0,0,0,1,0,0,0,0,0,1,1,0,21,8,0,3
53,0.99,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0
30,3.13,1,0,0,1,0,0,0,0,0,1,0,0,5,5,0,4
28,1.5,0,1,0,0,0,0,0,0,0,1,0,0,4,4,0,2
39,2.89,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,2
64,1.85,1,0,0,1,0,0,0,0,0,1,0,1,2,1,0,3
65,1.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4
32,3.88,1,0,0,1,0,0,1,0,0,0,0,0,2,1,4,0
80,1.49,0,0,0,1,0,0,0,1,0,0,0,1,2,0,4,0
46,2.45,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
52,1.52,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,2.6,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,3
35,1.11,0,0,0,1,0,0,1,0,0,0,0,0,2,1,2,4
23,0.71,1,0,0,1,0,0,0,0,0,1,1,0,7,4,0,5
70,1.79,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
66,2.89,1,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0
38,1.54,0,0,1,0,0,0,0,1,0,0,0,1,3,3,0,3
44,2.52,1,0,0,1,0,0,0,0,0,1,0,0,11,6,3,0
32,3.33,1,0,0,1,0,0,0,0,0,1,0,0,7,2,0,0
80,1.29,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
71,4.62,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0
39,5.0,1,0,0,1,0,0,1,0,0,0,0,0,7,0,2,0
57,1.25,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
80,5.0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,4,1
80,1.91,1,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0
40,1.91,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0
42,1.72,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
35,1.92,1,0,0,0,0,0,0,1,0,0,0,0,10,8,1,30
76,0.1,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0
48,4.08,0,0,0,0,0,1,0,0,0,1,0,0,3,1,3,2
21,2.13,1,0,1,0,0,0,0,0,0,1,1,0,10,10,0,2
25,5.0,0,0,1,0,0,0,1,0,0,0,1,0,4,1,0,2
63,2.66,0,0,1,0,0,0,0,0,0,1,0,0,6,6,0,0
40,5.0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,30,2
29,4.44,1,0,1,0,0,0,0,1,0,0,1,0,7,7,15,15
69,5.0,1,0,0,1,0,0,0,0,0,1,0,0,6,1,2,0
46,1.39,1,0,1,0,0,0,0,1,0,0,0,1,3,3,0,0
80,5.0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,5,10
47,5.0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,2,0
57,3.98,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,5
20,0.17,1,0,0,0,1,0,0,1,0,0,1,0,21,3,0,0
67,1.72,0,0,0,1,0,0,0,0,0,1,0,0,3,2,0,21
29,1.71,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
39,3.5,0,0,1,0,0,0,1,0,0,0,0,0,3,2,0,0
52,3.34,1,0,1,0,0,0,0,0,0,1,0,1,1,1,5,0
37,0.83,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,1
20,1.12,1,0,0,1,0,0,0,1,0,0,1,0,2,2,0,0
61,0.92,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
36,1.17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80,5.0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,4
80,4.32,0,0,0,1,0,0,1,0,0,0,0,1,3,1,20,0
24,5.0,0,1,0,0,0,0,1,0,0,0,1,0,6,1,0,0
71,5.0,1,0,0,1,0,0,1,0,0,0,0,0,7,1,10,1
31,2.32,0,0,0,1,0,0,0,0,0,1,0,0,3,1,3,3
53,3.7,0,0,0,1,0,0,0,0,0,1,0,0,7,5,5,12
35,1.57,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,6
48,1.2,0,0,1,0,0,0,0,0,0,1,1,0,1,1,2,0
22,5.0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0
61,0.85,0,0,1,0,0,0,1,0,0,0,0,0,2,0,8,30
39,2.18,0,0,0,0,0,1,0,1,0,0,0,0,3,2,2,8
55,1.17,1,1,0,0,0,0,1,0,0,0,0,0,3,1,2,0
37,2.46,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0
28,4.34,0,0,0,0,0,0,1,0,0,0,0,0,5,3,2,2
53,1.85,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3
41,1.24,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
27,2.6,0,0,1,0,0,0,0,0,0,1,0,0,14,3,0,0
79,2.94,1,0,1,0,0,0,0,1,0,0,0,0,2,2,1,0
48,4.4,1,0,1,0,0,0,0,0,0,1,0,0,3,3,0,2
66,2.54,1,0,1,0,0,0,0,1,0,0,0,0,2,2,0,0
55,1.06,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39,5.0,1,0,0,0,0,1,0,0,0,0,1,0,14,10,0,0
40,2.03,1,0,0,1,0,0,0,0,0,0,0,1,5,5,1,0
26,2.33,0,0,1,0,0,0,0,0,0,1,1,0,4,0,15,5
20,2.81,1,0,1,0,0,0,0,0,0,1,0,0,5,3,25,5
38,4.35,0,0,0,1,0,0,1,0,0,0,0,0,4,3,5,2
46,5.0,1,0,0,1,0,0,1,0,0,0,0,0,14,2,2,5
60,1.76,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
66,2.96,1,0,0,0,0,0,0,0,0,1,0,0,6,3,2,0
80,0.83,1,1,0,0,0,0,1,0,0,0,0,1,5,5,0,0
80,1.36,1,0,0,1,0,0,0,0,0,0,0,0,5,5,3,1
69,5.0,1,0,1,0,0,0,0,0,0,1,0,0,15,5,0,0
32,2.11,0,0,1,0,0,0,1,0,0,0,1,0,1,1,4,8
44,4.22,0,0,0,0,1,0,0,0,0,1,0,1,3,1,1,2
73,3.65,0,0,0,1,0,0,0,0,0,1,0,0,4,2,0,0
75,0.21,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
25,3.82,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
54,3.88,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0
23,5.0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,5,5
70,0.85,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
59,0.75,1,0,0,1,0,0,1,0,0,0,0,1,1,0,5,0
48,4.86,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
26,1.72,0,0,0,1,0,0,1,0,0,0,1,0,2,2,0,0
35,4.44,0,0,0,1,0,0,1,0,0,0,1,0,5,5,0,1
28,0.31,0,0,0,1,0,0,0,0,0,0,1,0,7,7,0,0
72,1.81,1,0,0,1,0,0,0,0,0,1,0,1,7,0,0,20
80,1.58,0,0,0,1,0,0,0,0,0,1,0,1,12,6,0,7
61,3.67,1,1,0,0,0,0,0,1,0,0,0,0,3,0,4,0
44,3.49,0,0,0,0,0,1,0,0,0,1,0,1,14,14,10,0
50,1.41,0,0,0,0,0,0,1,0,0,0,0,0,7,1,30,2
46,5.0,1,0,1,0,0,0,0,0,0,1,0,0,4,2,0,0
32,5.0,1,0,0,1,0,0,1,0,0,0,1,0,5,2,0,3
75,5.0,0,0,1,0,0,0,1,0,0,0,1,0,4,0,7,0
40,5.0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0
68,1.45,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,2
80,5.0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0
61,4.56,1,0,0,1,0,0,0,0,0,1,0,0,5,4,0,3
65,3.08,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1
45,2.43,0,0,0,1,0,0,0,0,0,1,1,0,5,1,0,3
60,5.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
62,0.76,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
42,0.88,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
32,1.18,0,0,1,0,0,0,0,0,0,0,1,0,3,3,0,8
52,3.4,1,0,0,0,1,0,0,0,0,1,0,0,5,4,1,4
21,1.54,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0
59,5.0,1,0,0,1,0,0,0,0,0,1,0,0,6,5,2,5
45,4.08,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0
42,1.38,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0
64,1.08,1,0,1,0,0,0,0,0,0,0,1,0,7,7,0,0
43,0.95,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,2
33,5.0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0
37,0.87,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
68,5.0,0,0,1,0,0,0,0,0,0,1,0,1,5,0,0,0
74,3.19,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
54,5.0,1,0,0,0,0,0,0,0,0,1,0,1,20,20,3,4
70,5.0,1,0,0,1,0,0,1,0,0,0,0,1,4,0,0,3
36,2.71,1,1,0,0,0,0,1,0,0,0,0,0,3,3,0,0
68,1.44,1,0,1,0,0,0,0,1,0,0,0,1,2,0,2,3
21,5.0,0,0,0,0,1,0,0,0,0,1,1,0,5,4,0,1
65,1.32,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0
67,3.62,1,0,1,0,0,0,0,0,0,1,0,0,4,2,0,0
43,0.71,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,90
77,2.16,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,0
80,5.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
63,1.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
34,0.2,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
42,1.08,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2
31,0.28,0,0,0,0,0,1,0,1,0,0,1,0,1,0,4,4
55,1.32,0,0,0,1,0,0,0,0,0,1,0,1,4,4,0,5
60,0.56,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
39,2.43,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,2
61,1.18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,0.44,1,0,0,1,0,0,0,1,0,0,1,0,2,1,0,4
72,1.7,1,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0
80,1.98,0,0,1,0,0,0,0,0,0,0,0,1,5,3,0,3
43,2.23,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0
40,1.79,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,2.49,0,0,0,0,0,1,0,0,0,1,1,0,6,6,0,10
25,0.31,1,0,1,0,0,0,0,1,0,0,1,0,4,4,6,0
32,5.0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0
54,5.0,1,0,1,0,0,0,0,0,0,1,0,0,5,4,1,3
65,4.05,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6
43,1.78,1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0
24,0.97,0,0,1,0,0,0,0,1,0,0,1,0,2,2,0,0
60,0.92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62,5.0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,3,0
48,4.31,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,0
54,5.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
43,5.0,1,1,0,0,0,0,1,0,0,0,0,0,4,1,0,0
58,0.82,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
53,1.55,0,0,0,1,0,0,0,1,0,0,0,0,5,5,0,2
54,4.35,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
53,5.0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,0
65,5.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,6
20,0.16,0,0,0,1,0,0,0,0,0,1,1,0,14,0,0,0
28,1.85,1,0,0,0,0,1,0,0,0,1,1,0,6,3,0,4
80,5.0,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0
59,3.7,1,0,0,1,0,0,0,1,0,0,0,0,6,2,2,5
60,1.79,0,0,0,1,0,0,0,0,0,1,0,1,2,2,3,1
47,1.92,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0
71,1.02,0,0,1,0,0,0,0,0,0,1,0,0,5,4,0,0
59,1.77,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
51,0.28,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10
42,3.11,0,0,0,1,0,0,0,1,0,0,0,0,5,3,20,10
30,5.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
21,3.2,0,0,0,0,0,0,0,1,0,0,1,0,6,2,20,0
24,5.0,0,0,0,1,0,0,0,1,0,0,1,0,3,1,6,1
58,5.0,0,0,1,0,0,0,1,0,0,0,0,1,5,5,10,0
33,1.41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,3.67,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0
24,2.96,0,0,0,0,1,0,0,0,0,1,1,0,2,1,8,0
21,4.52,0,1,0,0,0,0,0,1,0,0,1,0,5,5,0,0
64,2.99,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2,1
34,0.66,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
44,1.96,0,1,0,0,0,0,0,0,0,1,0,0,3,3,0,3
60,2.4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0
36,3.98,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
64,2.17,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,9
21,2.4,0,0,0,1,0,0,0,0,0,0,0,0,4,0,5,4
50,3.66,0,1,0,0,0,0,0,0,0,1,0,0,6,3,0,0
22,0.17,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
33,3.79,1,0,0,1,0,0,0,0,0,1,0,0,6,3,3,1
43,1.22,1,0,0,0,0,1,0,1,0,0,0,0,3,3,6,2
25,3.75,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
41,3.28,0,0,1,0,0,0,0,0,0,1,1,0,3,3,0,0
58,5.0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,7,0
78,1.68,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
59,1.83,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1
23,0.54,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,5
68,3.18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3
54,3.55,0,0,0,0,0,0,0,1,0,0,0,1,5,0,4,0
42,0.71,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
35,2.08,1,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0
80,1.89,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
69,2.96,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0
46,2.81,1,0,0,0,0,1,0,0,0,1,0,0,3,3,0,30
47,5.0,1,0,0,1,0,0,1,0,0,0,0,0,14,1,2,1
27,3.04,0,0,0,1,0,0,0,0,0,1,1,0,9,0,0,5
80,0.1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
35,0.92,0,0,1,0,0,0,0,0,0,1,1,0,3,3,0,4
68,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41,1.64,0,0,1,0,0,0,0,0,0,1,0,1,3,2,4,0
55,5.0,1,1,0,0,0,0,1,0,0,0,0,0,3,3,1,0
26,1.62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,2
80,2.32,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0
67,1.17,1,0,1,0,0,0,0,0,1,0,0,0,3,3,0,0
25,2.77,0,0,1,0,0,0,0,1,0,0,1,0,5,5,1,0
80,2.55,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
80,3.04,0,1,0,0,0,0,0,0,0,1,0,1,4,4,2,0
71,4.12,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
